ISO3,Year,Variable,Value
ALB,2020,Bioenergy,0.0
ALB,2020,Coal,0.0
ALB,2020,Gas,0.0
ALB,2020,Hydro,5.28
ALB,2020,Nuclear,0.0
ALB,2020,Other Fossil,0.0
ALB,2020,Other Renewables,0.0
ALB,2020,Solar,0.03
ALB,2020,Wind,0.0
ALB,2021,Bioenergy,0.0
ALB,2021,Coal,0.0
ALB,2021,Gas,0.0
ALB,2021,Hydro,8.9
ALB,2021,Nuclear,0.0
ALB,2021,Other Fossil,0.0
ALB,2021,Other Renewables,0.0
ALB,2021,Solar,0.04
ALB,2021,Wind,0.0
ALB,2022,Bioenergy,0.0
ALB,2022,Coal,0.0
ALB,2022,Gas,0.0
ALB,2022,Hydro,6.81
ALB,2022,Nuclear,0.0
ALB,2022,Other Fossil,0.0
ALB,2022,Other Renewables,0.0
ALB,2022,Solar,0.16
ALB,2022,Wind,0.0
ALB,2023,Bioenergy,0.0
ALB,2023,Coal,0.0
ALB,2023,Gas,0.0
ALB,2023,Hydro,8.71
ALB,2023,Nuclear,0.0
ALB,2023,Other Fossil,0.0
ALB,2023,Other Renewables,0.0
ALB,2023,Solar,0.3
ALB,2023,Wind,0.0
ALB,2024,Bioenergy,0.0
ALB,2024,Coal,0.0
ALB,2024,Gas,0.0
ALB,2024,Hydro,8.0
ALB,2024,Nuclear,0.0
ALB,2024,Other Fossil,0.0
ALB,2024,Other Renewables,0.0
ALB,2024,Solar,0.34
ALB,2024,Wind,0.0
ARE,2000,Bioenergy,0.0
ARE,2000,Coal,0.0
ARE,2000,Gas,39.94
ARE,2000,Nuclear,0.0
ARE,2000,Other Fossil,0.0
ARE,2000,Solar,0.0
ARE,2000,Wind,0.0
ARE,2001,Bioenergy,0.0
ARE,2001,Coal,0.0
ARE,2001,Gas,43.17
ARE,2001,Other Fossil,0.0
ARE,2001,Solar,0.0
ARE,2001,Wind,0.0
ARE,2002,Bioenergy,0.0
ARE,2002,Coal,0.0
ARE,2002,Gas,46.85
ARE,2002,Other Fossil,0.0
ARE,2002,Solar,0.0
ARE,2002,Wind,0.0
ARE,2003,Bioenergy,0.0
ARE,2003,Coal,0.0
ARE,2003,Gas,49.45
ARE,2003,Other Fossil,0.0
ARE,2003,Solar,0.0
ARE,2003,Wind,0.0
ARE,2004,Bioenergy,0.0
ARE,2004,Coal,0.0
ARE,2004,Gas,52.41
ARE,2004,Other Fossil,0.0
ARE,2004,Solar,0.0
ARE,2004,Wind,0.0
ARE,2005,Bioenergy,0.0
ARE,2005,Coal,0.0
ARE,2005,Gas,60.7
ARE,2005,Other Fossil,0.0
ARE,2005,Solar,0.0
ARE,2005,Wind,0.0
ARE,2006,Bioenergy,0.0
ARE,2006,Coal,0.0
ARE,2006,Gas,62.44
ARE,2006,Other Fossil,0.0
ARE,2006,Solar,0.0
ARE,2006,Wind,0.0
ARE,2007,Bioenergy,0.0
ARE,2007,Coal,0.0
ARE,2007,Gas,78.76
ARE,2007,Other Fossil,0.0
ARE,2007,Solar,0.0
ARE,2007,Wind,0.0
ARE,2008,Bioenergy,0.0
ARE,2008,Coal,0.0
ARE,2008,Gas,80.46
ARE,2008,Other Fossil,0.0
ARE,2008,Solar,0.0
ARE,2008,Wind,0.0
ARE,2009,Bioenergy,0.0
ARE,2009,Coal,0.0
ARE,2009,Gas,85.69
ARE,2009,Other Fossil,0.0
ARE,2009,Solar,0.01
ARE,2009,Wind,0.0
ARE,2010,Bioenergy,0.0
ARE,2010,Coal,0.0
ARE,2010,Gas,93.93
ARE,2010,Other Fossil,0.0
ARE,2010,Solar,0.02
ARE,2010,Wind,0.0
ARE,2011,Bioenergy,0.0
ARE,2011,Coal,0.0
ARE,2011,Gas,99.11
ARE,2011,Other Fossil,0.0
ARE,2011,Solar,0.02
ARE,2011,Wind,0.0
ARE,2012,Bioenergy,0.0
ARE,2012,Coal,0.0
ARE,2012,Gas,106.19
ARE,2012,Other Fossil,0.0
ARE,2012,Solar,0.02
ARE,2012,Wind,0.0
ARE,2013,Bioenergy,0.0
ARE,2013,Coal,0.0
ARE,2013,Gas,109.9
ARE,2013,Other Fossil,0.0
ARE,2013,Solar,0.09
ARE,2013,Wind,0.0
ARE,2014,Bioenergy,0.0
ARE,2014,Coal,0.0
ARE,2014,Gas,116.23
ARE,2014,Nuclear,0.0
ARE,2014,Other Fossil,0.0
ARE,2014,Solar,0.31
ARE,2014,Wind,0.0
ARE,2015,Bioenergy,0.0
ARE,2015,Coal,0.0
ARE,2015,Gas,127.08
ARE,2015,Nuclear,0.0
ARE,2015,Other Fossil,0.0
ARE,2015,Solar,0.3
ARE,2015,Wind,0.0
ARE,2016,Bioenergy,0.0
ARE,2016,Coal,0.0
ARE,2016,Gas,129.29
ARE,2016,Nuclear,0.0
ARE,2016,Other Fossil,0.0
ARE,2016,Solar,0.32
ARE,2016,Wind,0.0
ARE,2017,Bioenergy,0.0
ARE,2017,Coal,0.0
ARE,2017,Gas,133.82
ARE,2017,Nuclear,0.0
ARE,2017,Other Fossil,0.0
ARE,2017,Solar,0.75
ARE,2017,Wind,0.0
ARE,2018,Bioenergy,0.0
ARE,2018,Coal,0.0
ARE,2018,Gas,134.81
ARE,2018,Nuclear,0.0
ARE,2018,Other Fossil,0.0
ARE,2018,Solar,1.2
ARE,2018,Wind,0.0
ARE,2019,Bioenergy,0.0
ARE,2019,Coal,0.0
ARE,2019,Gas,134.79
ARE,2019,Nuclear,0.0
ARE,2019,Other Fossil,0.0
ARE,2019,Solar,3.66
ARE,2019,Wind,0.0
ARE,2020,Bioenergy,0.0
ARE,2020,Coal,0.73
ARE,2020,Gas,129.77
ARE,2020,Nuclear,1.63
ARE,2020,Other Fossil,0.0
ARE,2020,Solar,5.18
ARE,2020,Wind,0.0
ARE,2021,Bioenergy,0.0
ARE,2021,Coal,3.01
ARE,2021,Gas,129.24
ARE,2021,Nuclear,10.55
ARE,2021,Other Fossil,0.0
ARE,2021,Solar,6.25
ARE,2021,Wind,0.0
ARE,2022,Bioenergy,0.01
ARE,2022,Coal,0.0
ARE,2022,Gas,127.57
ARE,2022,Nuclear,20.1
ARE,2022,Other Fossil,0.0
ARE,2022,Solar,7.74
ARE,2022,Wind,0.0
ARE,2023,Bioenergy,0.21
ARE,2023,Coal,0.0
ARE,2023,Gas,118.42
ARE,2023,Nuclear,34.44
ARE,2023,Other Fossil,0.0
ARE,2023,Solar,14.4
ARE,2023,Wind,0.06
ARE,2024,Bioenergy,0.21
ARE,2024,Coal,0.0
ARE,2024,Gas,121.01
ARE,2024,Nuclear,40.63
ARE,2024,Other Fossil,0.0
ARE,2024,Solar,15.21
ARE,2024,Wind,0.2
ARG,2000,Bioenergy,0.39
ARG,2000,Coal,1.78
ARG,2000,Gas,48.88
ARG,2000,Hydro,28.58
ARG,2000,Nuclear,6.18
ARG,2000,Other Fossil,3.14
ARG,2000,Solar,0.0
ARG,2000,Wind,0.03
ARG,2001,Bioenergy,0.36
ARG,2001,Coal,1.36
ARG,2001,Gas,43.26
ARG,2001,Hydro,36.58
ARG,2001,Nuclear,7.06
ARG,2001,Other Fossil,1.47
ARG,2001,Solar,0.0
ARG,2001,Wind,0.05
ARG,2002,Bioenergy,0.53
ARG,2002,Coal,0.81
ARG,2002,Gas,40.71
ARG,2002,Hydro,35.78
ARG,2002,Nuclear,5.82
ARG,2002,Other Fossil,0.87
ARG,2002,Solar,0.0
ARG,2002,Wind,0.07
ARG,2003,Bioenergy,0.88
ARG,2003,Coal,0.94
ARG,2003,Gas,47.75
ARG,2003,Hydro,33.8
ARG,2003,Nuclear,7.57
ARG,2003,Other Fossil,1.05
ARG,2003,Solar,0.0
ARG,2003,Wind,0.08
ARG,2004,Bioenergy,0.87
ARG,2004,Coal,1.68
ARG,2004,Gas,55.21
ARG,2004,Hydro,30.46
ARG,2004,Nuclear,7.87
ARG,2004,Other Fossil,4.1
ARG,2004,Solar,0.0
ARG,2004,Wind,0.07
ARG,2005,Bioenergy,0.92
ARG,2005,Coal,2.18
ARG,2005,Gas,55.7
ARG,2005,Hydro,34.22
ARG,2005,Nuclear,6.87
ARG,2005,Other Fossil,5.79
ARG,2005,Solar,0.0
ARG,2005,Wind,0.07
ARG,2006,Bioenergy,1.05
ARG,2006,Coal,1.99
ARG,2006,Gas,56.4
ARG,2006,Hydro,38.02
ARG,2006,Nuclear,7.72
ARG,2006,Other Fossil,8.18
ARG,2006,Solar,0.0
ARG,2006,Wind,0.07
ARG,2007,Bioenergy,1.07
ARG,2007,Coal,2.34
ARG,2007,Gas,60.18
ARG,2007,Hydro,31.22
ARG,2007,Nuclear,7.25
ARG,2007,Other Fossil,11.4
ARG,2007,Solar,0.0
ARG,2007,Wind,0.06
ARG,2008,Bioenergy,1.21
ARG,2008,Coal,1.94
ARG,2008,Gas,65.41
ARG,2008,Hydro,31.2
ARG,2008,Nuclear,7.39
ARG,2008,Other Fossil,14.72
ARG,2008,Solar,0.0
ARG,2008,Wind,0.04
ARG,2009,Bioenergy,1.19
ARG,2009,Coal,1.75
ARG,2009,Gas,61.7
ARG,2009,Hydro,34.62
ARG,2009,Nuclear,8.18
ARG,2009,Other Fossil,14.84
ARG,2009,Solar,0.0
ARG,2009,Wind,0.04
ARG,2010,Bioenergy,1.38
ARG,2010,Coal,3.01
ARG,2010,Gas,63.81
ARG,2010,Hydro,33.36
ARG,2010,Nuclear,7.21
ARG,2010,Other Fossil,17.2
ARG,2010,Solar,0.0
ARG,2010,Wind,0.03
ARG,2011,Bioenergy,1.39
ARG,2011,Coal,2.91
ARG,2011,Gas,67.86
ARG,2011,Hydro,31.19
ARG,2011,Nuclear,6.4
ARG,2011,Other Fossil,19.71
ARG,2011,Solar,0.0
ARG,2011,Wind,0.03
ARG,2012,Bioenergy,1.45
ARG,2012,Coal,2.64
ARG,2012,Gas,76.23
ARG,2012,Hydro,29.16
ARG,2012,Nuclear,6.4
ARG,2012,Other Fossil,19.76
ARG,2012,Solar,0.01
ARG,2012,Wind,0.37
ARG,2013,Bioenergy,1.53
ARG,2013,Coal,2.38
ARG,2013,Gas,74.7
ARG,2013,Hydro,32.77
ARG,2013,Nuclear,6.21
ARG,2013,Other Fossil,21.39
ARG,2013,Solar,0.02
ARG,2013,Wind,0.45
ARG,2014,Bioenergy,1.48
ARG,2014,Coal,2.54
ARG,2014,Gas,76.16
ARG,2014,Hydro,32.42
ARG,2014,Nuclear,5.51
ARG,2014,Other Fossil,19.79
ARG,2014,Solar,0.02
ARG,2014,Wind,0.62
ARG,2015,Bioenergy,1.49
ARG,2015,Coal,2.39
ARG,2015,Gas,79.11
ARG,2015,Hydro,32.34
ARG,2015,Nuclear,7.04
ARG,2015,Other Fossil,22.45
ARG,2015,Solar,0.01
ARG,2015,Wind,0.59
ARG,2016,Bioenergy,1.18
ARG,2016,Coal,1.93
ARG,2016,Gas,84.28
ARG,2016,Hydro,29.75
ARG,2016,Nuclear,8.28
ARG,2016,Other Fossil,21.2
ARG,2016,Solar,0.01
ARG,2016,Wind,0.55
ARG,2017,Bioenergy,1.46
ARG,2017,Coal,2.01
ARG,2017,Gas,91.21
ARG,2017,Hydro,31.59
ARG,2017,Nuclear,6.09
ARG,2017,Other Fossil,12.62
ARG,2017,Solar,0.02
ARG,2017,Wind,0.61
ARG,2018,Bioenergy,1.42
ARG,2018,Coal,2.03
ARG,2018,Gas,95.35
ARG,2018,Hydro,32.28
ARG,2018,Nuclear,6.87
ARG,2018,Other Fossil,7.31
ARG,2018,Solar,0.11
ARG,2018,Wind,1.41
ARG,2019,Bioenergy,1.48
ARG,2019,Coal,1.17
ARG,2019,Gas,91.31
ARG,2019,Hydro,27.5
ARG,2019,Nuclear,8.44
ARG,2019,Other Fossil,3.83
ARG,2019,Solar,0.8
ARG,2019,Wind,5.0
ARG,2020,Bioenergy,2.2
ARG,2020,Coal,1.64
ARG,2020,Gas,88.72
ARG,2020,Hydro,23.67
ARG,2020,Nuclear,10.01
ARG,2020,Other Fossil,7.65
ARG,2020,Solar,1.34
ARG,2020,Wind,9.41
ARG,2021,Bioenergy,2.25
ARG,2021,Coal,2.38
ARG,2021,Gas,89.93
ARG,2021,Hydro,19.65
ARG,2021,Nuclear,10.17
ARG,2021,Other Fossil,13.63
ARG,2021,Solar,2.2
ARG,2021,Wind,12.94
ARG,2022,Bioenergy,2.4
ARG,2022,Coal,2.34
ARG,2022,Gas,76.6
ARG,2022,Hydro,22.77
ARG,2022,Nuclear,7.47
ARG,2022,Other Fossil,16.93
ARG,2022,Solar,2.94
ARG,2022,Wind,14.16
ARG,2023,Bioenergy,2.4
ARG,2023,Coal,1.83
ARG,2023,Gas,76.32
ARG,2023,Hydro,31.49
ARG,2023,Nuclear,8.96
ARG,2023,Other Fossil,9.8
ARG,2023,Solar,3.28
ARG,2023,Wind,14.48
ARG,2024,Bioenergy,2.63
ARG,2024,Coal,1.31
ARG,2024,Gas,81.95
ARG,2024,Hydro,29.67
ARG,2024,Nuclear,10.45
ARG,2024,Other Fossil,6.36
ARG,2024,Solar,3.97
ARG,2024,Wind,16.17
ARG,2025,Bioenergy,2.95
ARG,2025,Coal,2.82
ARG,2025,Gas,80.69
ARG,2025,Hydro,26.25
ARG,2025,Nuclear,10.76
ARG,2025,Other Fossil,5.92
ARG,2025,Solar,5.14
ARG,2025,Wind,18.62
ARM,2000,Bioenergy,0.0
ARM,2000,Coal,0.0
ARM,2000,Gas,2.69
ARM,2000,Hydro,1.25
ARM,2000,Nuclear,1.84
ARM,2000,Other Fossil,0.0
ARM,2000,Other Renewables,0.0
ARM,2000,Solar,0.0
ARM,2000,Wind,0.0
ARM,2001,Bioenergy,0.0
ARM,2001,Coal,0.0
ARM,2001,Gas,2.79
ARM,2001,Hydro,0.96
ARM,2001,Nuclear,1.99
ARM,2001,Other Fossil,0.0
ARM,2001,Other Renewables,0.0
ARM,2001,Solar,0.0
ARM,2001,Wind,0.0
ARM,2002,Bioenergy,0.0
ARM,2002,Coal,0.0
ARM,2002,Gas,1.58
ARM,2002,Hydro,1.64
ARM,2002,Nuclear,2.09
ARM,2002,Other Fossil,0.0
ARM,2002,Other Renewables,0.0
ARM,2002,Solar,0.0
ARM,2002,Wind,0.0
ARM,2003,Bioenergy,0.0
ARM,2003,Coal,0.0
ARM,2003,Gas,1.52
ARM,2003,Hydro,1.96
ARM,2003,Nuclear,1.82
ARM,2003,Other Fossil,0.0
ARM,2003,Other Renewables,0.0
ARM,2003,Solar,0.0
ARM,2003,Wind,0.0
ARM,2004,Bioenergy,0.0
ARM,2004,Coal,0.0
ARM,2004,Gas,1.61
ARM,2004,Hydro,1.98
ARM,2004,Nuclear,2.2
ARM,2004,Other Fossil,0.0
ARM,2004,Other Renewables,0.0
ARM,2004,Solar,0.0
ARM,2004,Wind,0.0
ARM,2005,Bioenergy,0.0
ARM,2005,Coal,0.0
ARM,2005,Gas,1.83
ARM,2005,Hydro,1.75
ARM,2005,Nuclear,2.5
ARM,2005,Other Fossil,0.0
ARM,2005,Other Renewables,0.0
ARM,2005,Solar,0.0
ARM,2005,Wind,0.0
ARM,2006,Bioenergy,0.0
ARM,2006,Coal,0.0
ARM,2006,Gas,1.48
ARM,2006,Hydro,1.81
ARM,2006,Nuclear,2.42
ARM,2006,Other Fossil,0.0
ARM,2006,Other Renewables,0.0
ARM,2006,Solar,0.0
ARM,2006,Wind,0.0
ARM,2007,Bioenergy,0.0
ARM,2007,Coal,0.0
ARM,2007,Gas,1.49
ARM,2007,Hydro,1.83
ARM,2007,Nuclear,2.35
ARM,2007,Other Fossil,0.0
ARM,2007,Other Renewables,0.0
ARM,2007,Solar,0.0
ARM,2007,Wind,0.0
ARM,2008,Bioenergy,0.0
ARM,2008,Coal,0.0
ARM,2008,Gas,1.85
ARM,2008,Hydro,1.78
ARM,2008,Nuclear,2.27
ARM,2008,Other Fossil,0.0
ARM,2008,Other Renewables,0.0
ARM,2008,Solar,0.0
ARM,2008,Wind,0.0
ARM,2009,Bioenergy,0.0
ARM,2009,Coal,0.0
ARM,2009,Gas,1.15
ARM,2009,Hydro,2.0
ARM,2009,Nuclear,2.29
ARM,2009,Other Fossil,0.0
ARM,2009,Other Renewables,0.0
ARM,2009,Solar,0.0
ARM,2009,Wind,0.0
ARM,2010,Bioenergy,0.0
ARM,2010,Coal,0.0
ARM,2010,Gas,1.44
ARM,2010,Hydro,2.53
ARM,2010,Nuclear,2.29
ARM,2010,Other Fossil,0.0
ARM,2010,Other Renewables,0.0
ARM,2010,Solar,0.0
ARM,2010,Wind,0.01
ARM,2011,Bioenergy,0.0
ARM,2011,Coal,0.0
ARM,2011,Gas,2.39
ARM,2011,Hydro,2.46
ARM,2011,Nuclear,2.36
ARM,2011,Other Fossil,0.0
ARM,2011,Other Renewables,0.0
ARM,2011,Solar,0.0
ARM,2011,Wind,0.0
ARM,2012,Bioenergy,0.0
ARM,2012,Coal,0.0
ARM,2012,Gas,3.4
ARM,2012,Hydro,2.3
ARM,2012,Nuclear,2.12
ARM,2012,Other Fossil,0.0
ARM,2012,Other Renewables,0.0
ARM,2012,Solar,0.0
ARM,2012,Wind,0.0
ARM,2013,Bioenergy,0.0
ARM,2013,Coal,0.0
ARM,2013,Gas,3.17
ARM,2013,Hydro,2.15
ARM,2013,Nuclear,2.17
ARM,2013,Other Fossil,0.0
ARM,2013,Other Renewables,0.0
ARM,2013,Solar,0.0
ARM,2013,Wind,0.0
ARM,2014,Bioenergy,0.0
ARM,2014,Coal,0.0
ARM,2014,Gas,3.29
ARM,2014,Hydro,1.97
ARM,2014,Nuclear,2.27
ARM,2014,Other Fossil,0.0
ARM,2014,Other Renewables,0.0
ARM,2014,Solar,0.0
ARM,2014,Wind,0.0
ARM,2015,Bioenergy,0.0
ARM,2015,Coal,0.0
ARM,2015,Gas,2.8
ARM,2015,Hydro,2.18
ARM,2015,Nuclear,2.57
ARM,2015,Other Fossil,0.0
ARM,2015,Other Renewables,0.0
ARM,2015,Solar,0.0
ARM,2015,Wind,0.0
ARM,2016,Bioenergy,0.0
ARM,2016,Coal,0.0
ARM,2016,Gas,2.58
ARM,2016,Hydro,2.33
ARM,2016,Nuclear,2.19
ARM,2016,Other Fossil,0.0
ARM,2016,Other Renewables,0.0
ARM,2016,Solar,0.0
ARM,2016,Wind,0.0
ARM,2017,Bioenergy,0.0
ARM,2017,Coal,0.0
ARM,2017,Gas,2.87
ARM,2017,Hydro,2.25
ARM,2017,Nuclear,2.41
ARM,2017,Other Fossil,0.0
ARM,2017,Other Renewables,0.0
ARM,2017,Solar,0.0
ARM,2017,Wind,0.0
ARM,2018,Bioenergy,0.0
ARM,2018,Coal,0.0
ARM,2018,Gas,3.38
ARM,2018,Hydro,2.29
ARM,2018,Nuclear,1.9
ARM,2018,Other Fossil,0.0
ARM,2018,Other Renewables,0.0
ARM,2018,Solar,0.02
ARM,2018,Wind,0.0
ARM,2019,Bioenergy,0.0
ARM,2019,Coal,0.0
ARM,2019,Gas,3.05
ARM,2019,Hydro,2.35
ARM,2019,Nuclear,2.03
ARM,2019,Other Fossil,0.0
ARM,2019,Other Renewables,0.0
ARM,2019,Solar,0.06
ARM,2019,Wind,0.0
ARM,2020,Bioenergy,0.0
ARM,2020,Coal,0.0
ARM,2020,Gas,3.17
ARM,2020,Hydro,1.78
ARM,2020,Nuclear,2.55
ARM,2020,Other Fossil,0.0
ARM,2020,Other Renewables,0.0
ARM,2020,Solar,0.14
ARM,2020,Wind,0.0
ARM,2021,Bioenergy,0.0
ARM,2021,Coal,0.0
ARM,2021,Gas,3.38
ARM,2021,Hydro,2.2
ARM,2021,Nuclear,1.85
ARM,2021,Other Fossil,0.0
ARM,2021,Other Renewables,0.0
ARM,2021,Solar,0.29
ARM,2021,Wind,0.0
ARM,2022,Bioenergy,0.0
ARM,2022,Coal,0.0
ARM,2022,Gas,3.88
ARM,2022,Hydro,2.85
ARM,2022,Nuclear,2.63
ARM,2022,Other Fossil,0.0
ARM,2022,Other Renewables,0.0
ARM,2022,Solar,0.52
ARM,2022,Wind,0.0
ARM,2023,Bioenergy,0.0
ARM,2023,Coal,0.0
ARM,2023,Gas,3.72
ARM,2023,Hydro,1.65
ARM,2023,Nuclear,2.51
ARM,2023,Other Fossil,0.0
ARM,2023,Other Renewables,0.0
ARM,2023,Solar,0.77
ARM,2023,Wind,0.0
ARM,2024,Bioenergy,0.0
ARM,2024,Coal,0.0
ARM,2024,Gas,3.52
ARM,2024,Hydro,2.0
ARM,2024,Nuclear,2.63
ARM,2024,Other Fossil,0.0
ARM,2024,Other Renewables,0.0
ARM,2024,Solar,0.88
ARM,2024,Wind,0.0
ARM,2025,Bioenergy,0.0
ARM,2025,Coal,0.0
ARM,2025,Gas,3.31
ARM,2025,Hydro,2.72
ARM,2025,Nuclear,2.62
ARM,2025,Other Fossil,0.0
ARM,2025,Other Renewables,0.0
ARM,2025,Solar,1.07
ARM,2025,Wind,0.0
ASM,2000,Bioenergy,0.0
ASM,2000,Coal,0.0
ASM,2000,Gas,0.0
ASM,2000,Hydro,0.0
ASM,2000,Nuclear,0.0
ASM,2000,Other Fossil,0.17
ASM,2000,Other Renewables,0.0
ASM,2000,Solar,0.0
ASM,2000,Wind,0.0
ASM,2001,Bioenergy,0.0
ASM,2001,Coal,0.0
ASM,2001,Gas,0.0
ASM,2001,Hydro,0.0
ASM,2001,Nuclear,0.0
ASM,2001,Other Fossil,0.17
ASM,2001,Other Renewables,0.0
ASM,2001,Solar,0.0
ASM,2001,Wind,0.0
ASM,2002,Bioenergy,0.0
ASM,2002,Coal,0.0
ASM,2002,Gas,0.0
ASM,2002,Hydro,0.0
ASM,2002,Nuclear,0.0
ASM,2002,Other Fossil,0.18
ASM,2002,Other Renewables,0.0
ASM,2002,Solar,0.0
ASM,2002,Wind,0.0
ASM,2003,Bioenergy,0.0
ASM,2003,Coal,0.0
ASM,2003,Gas,0.0
ASM,2003,Hydro,0.0
ASM,2003,Nuclear,0.0
ASM,2003,Other Fossil,0.19
ASM,2003,Other Renewables,0.0
ASM,2003,Solar,0.0
ASM,2003,Wind,0.0
ASM,2004,Bioenergy,0.0
ASM,2004,Coal,0.0
ASM,2004,Gas,0.0
ASM,2004,Hydro,0.0
ASM,2004,Nuclear,0.0
ASM,2004,Other Fossil,0.19
ASM,2004,Other Renewables,0.0
ASM,2004,Solar,0.0
ASM,2004,Wind,0.0
ASM,2005,Bioenergy,0.0
ASM,2005,Coal,0.0
ASM,2005,Gas,0.0
ASM,2005,Hydro,0.0
ASM,2005,Nuclear,0.0
ASM,2005,Other Fossil,0.19
ASM,2005,Other Renewables,0.0
ASM,2005,Solar,0.0
ASM,2005,Wind,0.0
ASM,2006,Bioenergy,0.0
ASM,2006,Coal,0.0
ASM,2006,Gas,0.0
ASM,2006,Hydro,0.0
ASM,2006,Nuclear,0.0
ASM,2006,Other Fossil,0.19
ASM,2006,Other Renewables,0.0
ASM,2006,Solar,0.0
ASM,2006,Wind,0.0
ASM,2007,Bioenergy,0.0
ASM,2007,Coal,0.0
ASM,2007,Gas,0.0
ASM,2007,Hydro,0.0
ASM,2007,Nuclear,0.0
ASM,2007,Other Fossil,0.19
ASM,2007,Other Renewables,0.0
ASM,2007,Solar,0.0
ASM,2007,Wind,0.0
ASM,2008,Bioenergy,0.0
ASM,2008,Coal,0.0
ASM,2008,Gas,0.0
ASM,2008,Hydro,0.0
ASM,2008,Nuclear,0.0
ASM,2008,Other Fossil,0.19
ASM,2008,Other Renewables,0.0
ASM,2008,Solar,0.0
ASM,2008,Wind,0.0
ASM,2009,Bioenergy,0.0
ASM,2009,Coal,0.0
ASM,2009,Gas,0.0
ASM,2009,Hydro,0.0
ASM,2009,Nuclear,0.0
ASM,2009,Other Fossil,0.18
ASM,2009,Other Renewables,0.0
ASM,2009,Solar,0.0
ASM,2009,Wind,0.0
ASM,2010,Bioenergy,0.0
ASM,2010,Coal,0.0
ASM,2010,Gas,0.0
ASM,2010,Hydro,0.0
ASM,2010,Nuclear,0.0
ASM,2010,Other Fossil,0.16
ASM,2010,Other Renewables,0.0
ASM,2010,Solar,0.0
ASM,2010,Wind,0.0
ASM,2011,Bioenergy,0.0
ASM,2011,Coal,0.0
ASM,2011,Gas,0.0
ASM,2011,Hydro,0.0
ASM,2011,Nuclear,0.0
ASM,2011,Other Fossil,0.16
ASM,2011,Other Renewables,0.0
ASM,2011,Solar,0.0
ASM,2011,Wind,0.0
ASM,2012,Bioenergy,0.0
ASM,2012,Coal,0.0
ASM,2012,Gas,0.0
ASM,2012,Hydro,0.0
ASM,2012,Nuclear,0.0
ASM,2012,Other Fossil,0.16
ASM,2012,Other Renewables,0.0
ASM,2012,Solar,0.0
ASM,2012,Wind,0.0
ASM,2013,Bioenergy,0.0
ASM,2013,Coal,0.0
ASM,2013,Gas,0.0
ASM,2013,Hydro,0.0
ASM,2013,Nuclear,0.0
ASM,2013,Other Fossil,0.15
ASM,2013,Other Renewables,0.0
ASM,2013,Solar,0.0
ASM,2013,Wind,0.0
ASM,2014,Bioenergy,0.0
ASM,2014,Coal,0.0
ASM,2014,Gas,0.0
ASM,2014,Hydro,0.0
ASM,2014,Nuclear,0.0
ASM,2014,Other Fossil,0.15
ASM,2014,Other Renewables,0.0
ASM,2014,Solar,0.0
ASM,2014,Wind,0.0
ASM,2015,Bioenergy,0.0
ASM,2015,Coal,0.0
ASM,2015,Gas,0.0
ASM,2015,Hydro,0.0
ASM,2015,Nuclear,0.0
ASM,2015,Other Fossil,0.16
ASM,2015,Other Renewables,0.0
ASM,2015,Solar,0.0
ASM,2015,Wind,0.0
ASM,2016,Bioenergy,0.0
ASM,2016,Coal,0.0
ASM,2016,Gas,0.0
ASM,2016,Hydro,0.0
ASM,2016,Nuclear,0.0
ASM,2016,Other Fossil,0.17
ASM,2016,Other Renewables,0.0
ASM,2016,Solar,0.0
ASM,2016,Wind,0.0
ASM,2017,Bioenergy,0.0
ASM,2017,Coal,0.0
ASM,2017,Gas,0.0
ASM,2017,Hydro,0.0
ASM,2017,Nuclear,0.0
ASM,2017,Other Fossil,0.16
ASM,2017,Other Renewables,0.0
ASM,2017,Solar,0.0
ASM,2017,Wind,0.0
ASM,2018,Bioenergy,0.0
ASM,2018,Coal,0.0
ASM,2018,Gas,0.0
ASM,2018,Hydro,0.0
ASM,2018,Nuclear,0.0
ASM,2018,Other Fossil,0.16
ASM,2018,Other Renewables,0.0
ASM,2018,Solar,0.0
ASM,2018,Wind,0.0
ASM,2019,Bioenergy,0.0
ASM,2019,Coal,0.0
ASM,2019,Gas,0.0
ASM,2019,Hydro,0.0
ASM,2019,Nuclear,0.0
ASM,2019,Other Fossil,0.16
ASM,2019,Other Renewables,0.0
ASM,2019,Solar,0.0
ASM,2019,Wind,0.0
ASM,2020,Bioenergy,0.0
ASM,2020,Coal,0.0
ASM,2020,Gas,0.0
ASM,2020,Hydro,0.0
ASM,2020,Nuclear,0.0
ASM,2020,Other Fossil,0.17
ASM,2020,Other Renewables,0.0
ASM,2020,Solar,0.0
ASM,2020,Wind,0.0
ASM,2021,Bioenergy,0.0
ASM,2021,Coal,0.0
ASM,2021,Gas,0.0
ASM,2021,Hydro,0.0
ASM,2021,Nuclear,0.0
ASM,2021,Other Fossil,0.17
ASM,2021,Other Renewables,0.0
ASM,2021,Solar,0.0
ASM,2021,Wind,0.0
ASM,2022,Bioenergy,0.0
ASM,2022,Coal,0.0
ASM,2022,Gas,0.0
ASM,2022,Hydro,0.0
ASM,2022,Nuclear,0.0
ASM,2022,Other Fossil,0.17
ASM,2022,Other Renewables,0.0
ASM,2022,Solar,0.01
ASM,2022,Wind,0.0
ASM,2023,Bioenergy,0.0
ASM,2023,Coal,0.0
ASM,2023,Gas,0.0
ASM,2023,Hydro,0.0
ASM,2023,Nuclear,0.0
